,1.2만,4년 전,와 개좋네        
@bae_bul_ru,0,3년 전,형 댓글 볼지 아닐지 모르지만 이노래만 들음      근데 내가 형인디 어쩌지
@user-df3sw4vj8o,1,4년 전,썸네일 보고 그리인줄
@ae-cb6yn,0,3년 전,님들  분   초 쯤에 나오는 기타소리 대체 뭔지 알음  다른 팝송에서도 엄청 많이 들은 멜로디인디 우연인가
@user-ge3pj3fo1r,0,3년 전,자기야 나 유튜브에 이별노래만 뜬다  정말 신기하고 이상해 그래서 하나씩 듣는데 눈물이 너무 많이나 다 내이야기 같아서  다시 돌아와서 눈물 닦아줘 자기야 
@jong8874,1,4년 전,형     형마저 꼬라박으면 안돼     
@user-zc5ni1vp6w,1,3년 전,와   그리인줄     
@user-mh2rz1ic3x,0,3년 전,     킫밀 술마셔서 술 깰때까지  대기중
@user-td6mp9tr1x,1,4년 전,애쉬 아일랜드           머쉬베놈 왔다 한요한        대장
@faker9554,0,4년 전,파라노이드에 이을 락힙합인가
@user-uh3wz5lu1h,0,3년 전,아 그 한요한슬플때 록시땅 산산조각    키로 라 그래서 산산조각은 안들어봐서 어  들어볼까  하고 산산키로라고 적음  
@user-ii2ls3ue6h,1,3년 전,제 친구한테 한요한       알아  이러니까 걔      야  이러네     
@gucci6784,0,4년 전,썸네일에서 그리가보인다   보여
@aomggg,0,3년 전,               
@mashitda_bab,0,4년 전,난 말이야    형이 음악할때 너무 멋있어     뽀뽀해주고싶다
@loon_in_the_room,1,2년 전,노엘 피 거꾸로 솟게하는 곡
@달보,1,3년 전,릴쿠기 다음 영상이 여기라는데 바로왔다  
@user-lb8dk4ht3z,1,3년 전,릴쿠기 만약에 한요한     한다면 나 영상에 넣어줘   
@user-eo6ku4vl1b,1,3년 전,방금 재범달려 보고옴
@user-me7kx2pz4q,1,3년 전,한요한 거꾸로도 한요한
@user-iu5ie6tb1y,0,4년 전,눈 앞에서 다가오는 노엘 속도는      로 
@psnnna5171,0,4년 전,요즘 유튜버는 랩도 잘하네요   
@Dhdh36267,0,4년 전(수정됨),대한민국에서  다이어트를 가장 쉽게하는사람
@sonds914,1,3년 전,썸네일 창정이형님이신줄
@MokPo3BalNakG,0,4년 전(수정됨),추락한 나를 봐를 저 와칸다를 봐로 들었다     내가 이상한건가      
@ufc34777,1,4년 전,비트                  랑 비슷하네 암튼 좋다
@user-zn9nl4fh5w,1,2년 전,키드밀리 남편 미행하는 와이프같네여  
@rockhamroll,0,4년 전(수정됨),            킫밀 파트
@user-zb3jx7di8q,0,4년 전,아 형 진짜 존나 사랑해       씨발 존나 멋있잖아    
@user-yl5mm5xk4o,1,3년 전,도국가 듣고찾아온사람 손
@user-pi7xs9hg5y,1,4년 전,나만 썸네일 보고 그리인줄 알았냐   
@user-wz9gz2ej6l,0,1년 전,코야는      로   
@user-re9qd2jx1v,4,4년 전,썸네일   그리 닮았네          
@LightGreenDay,0,2년 전,              같당
@MyNameIsSeongMinLim,2,10개월 전,                                                  한요한 형님 한 번만 들어주세요 
@user-vs4yo4tn6x,0,2년 전,
@user-hx5dp8ci5v,0,1년 전,김동현 폼 미쳤다      
@shk2142,0,3년 전,후렴들을때마다 티페인생각난다
@PYOYOP,1,2년 전(수정됨),반쯤 미쳐가는 나 망가져 나의 삶 넌 내게서 나를 지워가고 또 나를 부셔버려라 추락한 나를 봐 눈앞에서 멀어지는 너의 속도는      로 너의 속도는      로 너의 속도는      로  눈앞에서 점이 되어버려 부질없는 것이 되어버렸어 대체 누가 쉽다고 말을 해 내 기억 영혼까지 전부 가져가죠 왜 내 숨이 나를 턱 끝까지 몰고 가네 왜 사라지는 나를 보는 기분이란 건 어때 사라지는 너의 속도 어림잡아    킬로 정도 돼 보여 뒤돌지 말고 가 지금 난 좀 사이코야 이럴수록 니가 필요하면 넌 다 알잖아  또 숨을 참는 나 곧 죽어가는 난 난 너를 지켜줄게 나를 지나갈 동안 조금씩 멀어지는 상태 두 눈을 감고 뜨면 사라질 것 같애 수많은 기억들을 돌고 돌아 너는 다시 우릴 마주칠 수 있나 반쯤 미쳐가는 나 망가져 나의 삶 넌 내게서 나를 지워가고 또 나를 부셔버려라 추락한 나를 봐 눈앞에서 멀어지는 너의 속도는      로 너의 속도는      로 너의 속도는      로  잘못된 길에 빠진 듯이 괜히 왔어 제자리로 다 알면서 왜 다시 여기 어제의 너는 너가 아닌 듯이 분홍빛의 환상인 듯 그래 원래 이게 나였었지 변하는 건 없어 별다를 것 없고 못 꺼낸 말은 많아도 지나쳐 버린 후고 우리는 뭐 옆자리에서 반대 자리 다른 종점      로 가장 너와 가까울 마지막일 걸 지금이 난 너가 지나간 길을 걍 멍히 보고 있을 수 밖에 죽여 찬 공긴 날 쟤넨 내 아픔도 다 남의 거라 하니까 난 입을 꾹 닫네 너의 등 앞에 원하는 건 없어 사랑은 더 없고 다친 나의 마음에 비해 너무 빠른 너의 발걸음 원하는 건 없어 사랑은 더 없고 다친 나의 마음에 비해 너무 빠른 너의 발걸음  반쯤 미쳐가는 나 망가져 나의 삶 넌 내게서 나를 지워가고 또 나를 부셔버려라 추락한 나를 봐 눈앞에서 멀어지는 너의 속도는      로 너의 속도는      로  너의 속도는      로     
@user-yy3el5eg4e,0,3년 전,    년은       가는건가 
@user-zq5vk5ef8d,0,4년 전,이 노래 듣고 저희 동생 터닝메카드가 부가티베이론이 됬습니다     어쩌죠
@ji.07.12,1,3년 전,   
@min_ssung,0,4년 전,니숨결도 존내좋음
@user-di9ci5np3k,1,4년 전,     초떄 애쉬뮤빈줄    
@user-ow7jz7wm5p,1,4년 전,키드밀리 패션 충남보령시 오일장패션인가
@JOe-lj2up,2,4년 전,김민규가 이노래를 좋아합니다 
@kiaraa1744,0,4년 전,             
@yjs45,0,4년 전,                   
@user-tr2xs7ws3f,0,3년 전,노래는 머리를 흔들고 음식은 내장을 흔든다 
@haewonleopark6218,0,4년 전,키드밀리 호치키슨줄   
@user-es6ek6cd6u,0,3년 전,             와칸다 를 봐      
@user-jw9gd7qt7n,1,3년 전(수정됨),     잡아땡기네 팬티를 
@user-ey9qz9ji5w,1,3년 전,     뒤돌지 말고 가 지금 난 좀쌀거야
@user-ri8tv5oq4u,0,4년 전,썸네일 보고 그리 참여한줄 알았다 손
@user-zy3sj4nz5p,1,4년 전(수정됨),밀리형 왜 저런 이상한 스카프 두르고있는거야     쑥 캐시는 할머니들 같애
@Sshshsha,0,2년 전,나 이거 왜 이제앎   
@user-kp6rr7dz6b,0,4년 전,한요한만새
@1nse0,0,3년 전,왔다가 시골판 파라노이드라면 이건 도시판 파라노이드 같당
@user-vk4kx4fe6s,0,4년 전,이거 라이브로 가능하긴 함      음역대 존나 높네
@gy0u_bi9n,0,1년 전,이빠이다
@kkkkkkkkkkdddddddddd,0,4년 전,존나 좋네 한요한 시발
@user-xi2xe1dx4c,0,4년 전,랩 잘하는 오랑우탄
@olive5859,0,3년 전,눈앞에서 사라지는 돈까슨      야 
@user-ii6bd4tf2r,0,3년 전,    속도는      로      제한속도      구간입니다 
@wade2038,0,4년 전,키드 밀리지않네
@user-to7qm1mj6t,1,4년 전,이 형도 이거 노엘 범버카 처럼 복선이였냐      
@user-fu3uq6pq4o,1,3년 전(수정됨),      쇼미 운동회 키드밀리 재키 닮은것같기도   
@nb.at.nb123,0,3년 전,곧 릴쿠기가 등장할 영상입니다
@user-li5ho7it8r,0,4년 전,나만 중간중간 와칸다로 들림  
@user-it3ew2fp4h,0,3년 전,             
@user-xf8xl4iv5h,0,4년 전,그렇게 페라리는 방전    
@user-bn6kk9rc2m,0,4년 전,   뭐야 존나좋노
@user-xj7is3yb3v,0,3년 전,뭔 노래가 습한 서울야경이랑 잘어울리냐     
@user-nf7qw3ko4m,0,2년 전,이건 노 엘상 줘야한다
@user-fm6ui3xi8q,0,3년 전,다친 나의 마음에 비해 너무 빠른 너의 발걸음     
@psj7290,1,3년 전,     형    
@user-ic5ec3wx7m,0,4년 전,킫밀리 대신  엘이었으면 뮤비찍다가 모두 별이 됐을 듯
@0johnecxx0,1,3년 전,                                          
@user-yy6ji3rj6r,1,4년 전,썸네일 그리인줄 알았넼   
@user-em9fh4kj8f,1,4년 전,      난 아냐 락스타 힙합이 짱이야
@user-vb4dy1go1u,0,2개월 전,노래 개좋네   근데      는 거리단위 아닌가    
@jjj-yu3fv,2,4년 전,기타잘치고 유튜브도꿀잼이고 노래도잘하고 얼굴도잘생긴        장범준
@user-uq5du4qq4k,0,3년 전,람보르기니로      나오고       나왔으니깐 다음 곡은       맞지 형   아 스포인가 
@user-tn5is4zh8g,0,4년 전,이야 썸네일에 떡하니   그리가 있네
@HJLEE-lf2hs,1,3년 전,노옐 내가 음주운전 하면 속도는    키로  
@user-pn8jt7xr6r,0,4년 전,썸네일보고 엠씨그리인줄  
@yeunii822,0,4년 전,미첫다 한요한이 잘생겨 보임   
@user-if4hv1ox1k,0,3년 전,썸네일   그리 신곡 낸 줄 알았다
@user-ui5tu9qt1c,0,4년 전(수정됨),저렇게 아무리 기타치고 열심히불러도 사실 둘리라면송 부르는지 아무도눈치못깜
@killersimple9171,2,4년 전,      잘못된길에 뺀티를
@user-sz7wh5tq5u,0,4년 전,이번 앨범 노래 전곡 레게노   
@user-cr1bk4ti9g,0,4년 전,     형 이거 내 얘기야 
@user-nb9qr7px7x,0,4년 전(수정됨),엠비션엔 애쉬가 있다면 저스트엔 한요한이있지
@user-ud4le8dc7f,0,4년 전,    속도는      로오오오 
@gochaster_,0,4년 전,설마 이거 초속    보고 영감받은건가
@user-ri4gh9uz2k,0,4년 전,킫밀 셀레나 고메즈           뮤비 같네   
@user-qx5pe8jz8f,0,3년 전,목소리 이런이유가 고음안올라가서 그렇게 했다는게 학계의정설
@user-tw1og2gu9y,1,3년 전,곧 릴쿠기가 오겠지 
@kiyoonj,2,3년 전,도현 오프닝곡이넹
@user-jd9dh6tx5c,0,4년 전,페라리 고장   
@ockjunghyen,0,4년 전,이게 왜 차트인이 안되냐  
@dss9970,0,4년 전,    다 꼴아 박아 범풔칼  
@bugii0829,0,4년 전,형 때메 드래곤볼 정주행 한다
@seungwoojeong1361,1,4년 전(수정됨),노엘의 속도는      로로로로로 로로롤
@Ariel-hi8xw,0,4년 전,
@black_1206,1,4년 전,    속도는     로 
@user-ne8zu1xc7l,0,4년 전,     잡아땡기는 내 팬티를  
@chuangchuang1885,1,3년 전,릴쿠기형 이거하면 나 넣어줬으면 좋겠다
@user-xd7ls8fo4m,1,4년 전,형 차였어   
@user-nu6yy6dt9w,0,3년 전,              
@Hyun206,2,3년 전,이 노래가 바로 원곡자도 파괴한다는 그 노래인가요   소문듣고 왔습니다
@user-bn3fi5bw7j,1,3년 전,영비     
@dangunman127,1,3년 전,대충 시작된 디스전
@user-kk9bw3pi7x,0,4주 전,   만 까지      로  
@user-fi3bv8jf9e,0,4년 전,     잡아땡기네 팬티를 이라고 들리네
@user-rk9cl9ht2g,0,4년 전(수정됨),원재 형   스카프도 패션이야    
@ssssarangmon,0,4년 전,내일          일
@user-yk5bs6vv9c,0,3년 전,릴쿠기 기다린다
@user-lp8qy3oc8b,0,4년 전,소리없이 봤는데 키드밀리가 제키와인줄 알고 흠칫했다
@user-gf2wy1hd3t,1,4년 전(수정됨),범퍼카와              노엘인건가  그래서 핼리콥터 사고는 누가 낼거야
@Seojinwook,0,4년 전,키드밀리   멋있네 진짜  빠진다
@user-uu6wv5jb8k,0,4년 전,형 맨날 헤어져주라
@user-qu2wl2pu1l,0,3년 전,노엘       가 속도야      정도는 되야 빠르다고 할수있지
@wkdgxs,0,4년 전,파라노이드 느낌난다
@user-ri6cp7bc3l,0,3년 전,킬라그램이 마지막에 내 몸무게는    키로다하면    인디
@user-jk9uw1gg9c,0,4년 전,오빠 얼굴 제대로 안 나온 이유가 조회 수 떡락할까봐라는 말이 있던데요
@user-du1kf2ic2u,0,4년 전,이번역은      역입니다  다음역은 반복역입니다 
@user-uz3zw4mr8n,0,4년 전,애쉬아일랜드 안본사이 왤캐 살쪗누
@ggeqg12,0,4년 전,브이넥    
@user-qs4ce3go5j,0,4년 전,썸네일 볼에 벌 쏘인   그리인줄
@user-uo3gf6ft4r,0,3년 전,썸넬 얼핏 보고   그리인줄
@user-vk4vq6mt1f,0,4년 전(수정됨),킫밀 길가에서 채소파는거 본거같은데 기분탓인가요 
@studentI-ml2ym,0,4년 전,형    혹시 마지막부분 형이친거      
@user-et6io2qq9k,2,3년 전,    
@kkk5523,0,4년 전,  초에 달리는거처럼 찍었는데 왜 계기판에     로 되있어
@dhtv1298,0,4년 전,뭔가 중간 배경이 파라노이드랑 비슷한거같다
@user-tl9gz4wc1f,0,3년 전,이제 저 포르쉐는 람보가 되었답니다    
@june6180,0,4년 전,썸넬 엠씨그리인줄
@eucong,1,3년 전,재키와이     국어
@ramenking9,0,4년 전(수정됨),암  뤼빙인어풬퀸페뤠노  이드
@Vinhyun18,0,4년 전,역시    선도부장
@user-yq7cd1or7u,0,4년 전,  그리 많이 컸네요 
@Imdaramrat,0,3년 전,형 박스터       안나가       
@user-jx3lk6ph4u,0,4년 전,한요한의 최고노래       노엘의 최고속도      
@user-pz5ek2si6c,0,4년 전,우와 감성 오랑우탄이다
@user-pz5ek2si6c,0,4년 전,우와 감성 오랑우탄이다
@kimbumgu,1,4년 전,   그리 닮으신 것 같네요        
@gyurei2320,2,3년 전,     모공이 많아도
@lunn.myportfolio,2,3년 전,    
@user-dd6fg1oj3s,0,4년 전,돈까쓰  내 몸무게는    키로  
@user-eh9eo5qw5y,0,3년 전(수정됨),여기곧있으면 릴쿠기형 올거같은데
@user-qr2fr2jt8g,1,3년 전,킫밀 빈첸 입었던 티셔츠 입었넼    
@user-tm1gt4cl7m,1,4년 전,포르쉐 박스터    최고속도      한요한          
@young2085,0,3년 전,핫도규 음악듣고 온샤람 
@yeeeeeeeyj,2,3년 전,원숭이가 손을 엄청 반갑게 흔들어주네요  어디 동물원인가요  
@user-fb8hj5if6r,0,3년 전,한요한  다 때려 박아 범퍼카   영비  때려  노엘  박아      어디에서 댓글있길래 웃긴건 같이봐야죠 그래서 따라적은거에요
@user-pj9mm3pm8n,0,4년 전,뮤비로 한시간짜리 없음  
@midski_69,0,3년 전,나의 속도는      
@AbeAing2006_,0,4년 전,썸네일이 가버렸네
@inyeong7137,1,4년 전,형도       로 달리다가 걍 노엘되는거여
@user-ie3gf7tr4w,0,4년 전,
@Blushfuluminuos,0,4년 전,아 요한이형 음악은 잘생겼는데 얼굴은 좋네
@jayfreeman3092,0,4년 전,오토튠 오랜만에 들으니 개좋구만
@Byubur,0,4년 전,추락한 나를봐 할때 저거 왜자꾸 와칸다를 봐 라고 들리냐
@user-vc1jr9hw9h,1,3년 전,썸네일   그리인줄
@user-sr3zi6cr6x,0,4년 전,썸넬보고   그리인줄
@JEJUGOLBANG,0,2년 전,                                            귀덕                                                                                                    제주 귀덕골방에 손님이 신청해주신 음악입니다   음악은 추억이 아닐까요 누군가에 신청곡으로 첨 듣는 음악을 듣게 되고 어디선가 그음악을 또 듣게 되면 아  골방에서 들었던 그노래  이런 추억을 다른이에게도 만들어주셨내요  누군가 듣고싶어 신청해주신 이노래를 만들어주신 작사 작곡  편곡자분들과 불러주신 가수분에게  정말 감사합니다    제댓글이 많아 불편하셨다면 정말 죄송합니다   하지만 제 댓글이 많다는건 이노래를 신청해주신 분들이 많다는거에요  그시간에 신청해주신 분이 이댓글을 보신다면 행복해 하실꺼라는걸 알거든요  그래서 신청곡이 들어올때마다 댓글을 남겨드리고 있어요  그시간에 소중한 신청곡 정말 감사합니다   골방을 하면서 정말 모르고 있던 좋은 음악들을 많이 듣게되어 행복합니다        년 새해 첫 달인   월   일  시타임 어느 손님에 신청곡  
@puleun_spring,0,2년 전(수정됨),                   
@user-lk7sl7lt5p,0,3년 전,마른하늘에날벼락치기전에조심하거라
@27872,0,4년 전,썸넬 보이콜드같다
@senon3184,1,3년 전(수정됨),썸네일 기침하기  초전 같네요
@user-io1dm3mc4f,0,4년 전,와칸다를 봐 인줄 허헣
@user-pm3mo8wk7x,1,3년 전,속도는    키로 요한이형 몸무게는      
@user-bh2ye8lb3b,0,4년 전,요즘 보자기 많이 쓰넼         
@user-yy7ff1xt4m,0,3년 전,     여기서 부터 오른손을 얼마나 흔드는지 세어보시오 
@Sunnylim09,1,3년 전,노래 진짜 좋은데 애쉬님이나 블루님이나 한요한님  등등 내가 좋아하는 가수들은 사막같은데에서 뮤비 찍음   신기 장소 다 공유하나
@tempo96,1,4년 전,형 람보르기니라두 속도는 지키라구  
@user-oh1jf4hc3x,0,4년 전,요한이형 앨범표지보면 칼이랑 기타 있는데 각각 의미하는게 뭐에요  
@SD-tu1my,1,2년 전,이 형또 음악믿고 얼굴 대충하네     최고의 아티스트
@user-if4xd7pn5g,0,2년 전,팬티를 잡아 땡기러 가끔 옴
@Ivmdaniel,1,4년 전,약간 에쉬느낌인데 요즘 이런게 유행인가
@user-wg4xm3bv9j,0,4년 전,예상      학예회 노래 빌었어 메테오 거지      
@user-mb4vs4eq1o,0,4년 전,나만 이 노래 듣고 침대에서 혼자 지랄발광했냐
@user-us3py3kl3f,0,3년 전,반쯤 미쳐가는 나 망가져 나의 삶 넌 내게서 나를 지워가고 또 나를 부셔버려라 추락한 나를 봐 눈앞에서 멀어지는 너의 속도는      로 너의 속도는      로 너의 속도는      로 눈앞에서 점이 되어버려 부질없는 것이 되어버렸어 대체 누가 쉽다고 말을 해 내 기억 영혼까지 전부 가져가죠 왜 내 숨이 나를 턱 끝까지 몰고 가네 왜 사라지는 나를 보는 기분이란 건 어때 사라지는 너의 속도 어림잡아    킬로 정도 돼 보여 뒤돌지 말고 가 지금 난 좀 사이코야 이럴수록 니가 필요하면 넌 다 알잖아  또 숨을 참는 나 곧 죽어가는 난 난 너를 지켜줄게 나를 지나갈 동안 조금씩 멀어지는 상태 두 눈을 감고 뜨면 사라질 것 같애 수많은 기억들을 돌고 돌아 너는 다시 우릴 마주칠 수 있나 반쯤 미쳐가는 나 망가져 나의 삶 넌 내게서 나를 지워가고 또 나를 부셔버려라 추락한 나를 봐 눈앞에서 멀어지는 너의 속도는      로 너의 속도는      로 너의 속도는      로 잘못된 길에 빠진 듯이 괜히 왔어 제자리로 다 알면서 왜 다시 여기 어제의 너는 너가 아닌 듯이 분홍빛의 환상인 듯 그래 원래 이게 나였었지 변하는 건 없어 별다를 것 없고 못 꺼낸 말은 많아도 지나쳐 버린 후고 우리는 뭐 옆자리에서 반대 자리 다른 종점      로 가장 너와 가까울 마지막일 걸 지금이 난 너가 지나간 길을 걍 멍히 보고 있을 수 밖에 죽여 찬 공긴 날 쟤넨 내 아픔도 다 남의 거라 하니까 난 입을 꾹 닫네 너의 등 앞에 원하는 건 없어 사랑은 더 없고 다친 나의 마음에 비해 너무 빠른 너의 발걸음 원하는 건 없어 사랑은 더 없고 다친 나의 마음에 비해 너무 빠른 너의 발걸음 반쯤 미쳐가는 나 망가져 나의 삶 넌 내게서 나를 지워가고 또 나를 부셔버려라 추락한 나를 봐 눈앞에서 멀어지는 너의 속도는      로 너의 속도는      로 너의 속도는      로
@lookback1198,0,3년 전,썸네일 엠씨그리인줄
@index712,1,2년 전,킫밀 옷이 되게 이상해보이는데 웰케 멋있냐
@thenashmin,1,3년 전,         
@user-mi6ri2lr9f,0,4년 전,한요한       스윙스       노엘 진짜      
@humans2134,0,3년 전,      가사 반쯤 미쳐가는 나 망가져 나의 삶 넌 내게서 나를 지워가고 또 나를 부셔버려라 추락한 나를 봐 눈앞에서 멀어지는 너의 속도는    킬로로                              너의 속도는    킬로로                              너의 속도는    킬로로 눈앞에서 점이 되어버려 부질없는 것이 되어버렸어 대체 누가 쉽다고 말을 해 내 기억 영혼까지 전부 가져가죠 왜 내 숨이 나를 턱 끝까지 몰고 가네 왜 사라지는 나를 보는 기분이란 건 어때 사라지는 너의 속도 어림잡아    킬로 정도 돼 보여 뒤돌지 말고 가 지금 난 좀 사이코야 이럴수록 니가 필요하면 넌 다 알잖아  또 숨을 참는 나 곧 죽어가는 난 난 너를 지켜줄게 나를 지나갈 동안 조금씩 멀어지는 상태 두 눈을 감고 뜨면 사라질 것 같애 수많은 기억들을 돌고 돌아 너는 다시 우릴 마주칠 수 있나 반쯤 미쳐가는 나 망가져 나의 삶 넌 내게서 나를 지워가고 또 나를 부셔버려라 추락한 나를 봐 눈앞에서 멀어지는 너의 속도는    킬로로                              너의 속도는    킬로로                              너의 속도는    킬로로 잘못된 길에 빠진 듯이 괜히 왔어 제자리로 다 알면서 왜 다시 여기 어제의 너는 너가 아닌 듯이 분홍빛의 환상인 듯 그래 원래 이게 나였었지 변하는 건 없어 별다를 것 없고 못 꺼낸 말은 많아도 지나쳐 버린 후고 우리는 뭐 옆자리에서 반대 자리 다른 종점    킬로로 가장 너와 가까울 마지막일 걸 지금이 난 너가 지나간 길을 걍 멍히 보고 있을 수 밖에 죽여 찬 공긴 날 쟤넨 내 아픔도 다 남의 거라 하니까 난 입을 꾹 닫네 너의 등 앞에 원하는 건 없어 사랑은 더 없고 다친 나의 마음에 비해 너무 빠른 너의 발걸음 원하는 건 없어 사랑은 더 없고 다친 나의 마음에 비해 너무 빠른 너의 발걸음 반쯤 미쳐가는 나 망가져 나의 삶 넌 내게서 나를 지워가고 또 나를 부셔버려라 추락한 나를 봐 눈앞에서 멀어지는 너의 속도는    킬로로                              너의 속도는    킬로로                              너의 속도는    킬로로 너의 속도는    킬로로 너의 속도는    킬로로
@bbokzanim,1,10개월 전,키드밀리보자기쓴거   
@user-rp8hx5ls5j,0,2년 전,음주운전    키로로 
@HEAVEN04,0,3년 전,릴쿠기형 언제와
@user-gl1el8ow2g,0,4년 전,형 노래 밑에 전부 달고나 얘기밖에 없어 달고나한테 지게 생겼어  
@user-mt6qf6mx6v,0,3년 전,    그만 잡아당겨
@user-qj9fd9eo5s,1,3년 전,키드밀리 니트 정보좀용   
@kevinsuh3786,0,3년 전,아쉽다 코디가    실제로 앨범 커버처럼 칼 한자루 있고 머리 더 튀는 색으로 염색했어야 하는데     지금 이미지 너무 깔끔함   
@Hyeonbeen_,0,4년 전,인트로 비트는 블루가 부를거같은데 킬라  가 나오네 
@user-zl5os9zy2j,0,3년 전,형 자동차달리는게      로 안보여
@user-zy2be1tr6m,0,3년 전,지금 들어도         
@MariaSanchez-bz3un,2,4년 전,                                   
@user-dy6de1dy4h,0,4년 전,노엘이였으면 어림잡아가 아니라 진짜      일텐데    
@user-ke7fy6ks5u,0,3년 전,쿠기형 이거안해줘 
@user-kt2wm3jc8t,0,3년 전(수정됨),     나만 다알면서 왜 인데 다이아몬드 어웨이라고 들림 
@psj7290,1,4년 전,킫밀리 빈첸이 탓 부를때 입은거인줄
@rosenakim8888,0,4년 전,내 무게는    키로야
@diraxx2955,0,4년 전,형님 대가리 조지게 박습니다 이노래 듣고 불알을 탁치고 갑니다
@user-fk1mb5ye5j,0,3년 전,스윙스 형도 앨범하나내자                     로
@user-en5lv2yj3r,4,4년 전,                   
@user-pn5zs7up7h,0,4년 전,                      이랑 되게 비슷하네용   
@user-dv6ew3nx1m,0,4년 전,반쯤 미쳐가는 나 망가져 나의 삶 넌 내게서 나를 지워가고 또 나를 부셔버려라 추락한 나를 봐 눈앞에서 멀어지는 너의 속도는      로 너의 속도는      로 너의 속도는      로 눈앞에서 점이 되어버려 부질없는 것이 되어버렸어 대체 누가 쉽다고 말을 해 내 기억 영혼까지 전부 가져가죠 왜 내 숨이 나를 턱 끝까지 몰고 가네 왜 사라지는 나를 보는 기분이란 건 어때 사라지는 너의 속도 어림잡아    킬로 정도 돼 보여 뒤돌지 말고 가 지금 난 좀 사이코야 이럴수록 니가 필요하면 넌 다 알잖아  또 숨을 참는 나 곧 죽어가는 난 난 너를 지켜줄게 나를 지나갈 동안 조금씩 멀어지는 상태 두 눈을 감고 뜨면 사라질 것 같애 수많은 기억들을 돌고 돌아 너는 다시 우릴 마주칠 수 있나 반쯤 미쳐가는 나 망가져 나의 삶 넌 내게서 나를 지워가고 또 나를 부셔버려라 추락한 나를 봐 눈앞에서 멀어지는 너의 속도는      로 너의 속도는      로 너의 속도는      로 잘못된 길에 빠진 듯이 괜히 왔어 제자리로 다 알면서 왜 다시 여기 어제의 너는 너가 아닌 듯이 분홍빛의 환상인 듯 그래 원래 이게 나였었지 변하는 건 없어 별다를 것 없고 못 꺼낸 말은 많아도 지나쳐 버린 후고 우리는 뭐 옆자리에서 반대 자리 다른 종점      로 가장 너와 가까울 마지막일 걸 지금이 난 너가 지나간 길을 걍 멍히 보고 있을 수 밖에 죽여 찬 공긴 날 쟤넨 내 아픔도 다 남의 거라 하니까 난 입을 꾹 닫네 너의 등 앞에 원하는 건 없어 사랑은 더 없고 다친 나의 마음에 비해 너무 빠른 너의 발걸음 원하는 건 없어 사랑은 더 없고 다친 나의 마음에 비해 너무 빠른 너의 발걸음 반쯤 미쳐가는 나 망가져 나의 삶 넌 내게서 나를 지워가고 또 나를 부셔버려라 추락한 나를 봐 눈앞에서 멀어지는 너의 속도는      로 너의 속도는      로 너의 속도는      로
@user-eo3eq4dk2w,0,4년 전,노엘      
@user-iy7rb7mc6r,0,3년 전,키드밀리 여잔줄     
@Leeeeeeeeee7,1,4년 전,노엘 포르쉐 속도는      
@user-zr1tk6uo6d,1,3년 전(수정됨),댓글정리 한요한        스윙스        노엘         
@user-pz5ek2si6c,0,4년 전,우와 감성 오랑우탄이다
@user-gm8yt4be1q,1,4년 전,왜 노엘이 생각나냐 갑자기   그립네
@user-io9vx4vk7f,0,4년 전(수정됨),한요한 오빠 나 수정 해주세요 
@user-su2nq5sr7h,0,3년 전(수정됨),엄마 나 릴쿠기 형 영상 언젠간 탈게
@user-vz2tj6nz3v,0,4년 전,한요한 노래 듣는거 다안다 닥치고 내 벤츠 갚아라 세인트폴 국제학교 출신      장용준
@user-ud3of9uy3g,0,4년 전,     가 아니라     아니냐
@user-sv4cc6xl7z,1,3년 전,     나 지금 오줌쌀꺼야
